Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count,Price
Toyota,Camry,2000,2.4,Diesel,Automatic,12614,3,3,7747
Hyundai,Sonata,2023,1.6,Diesel,Semi-Automatic,242697,3,3,7746
Chevrolet,Impala,2007,4.4,Diesel,Automatic,217729,4,5,7745
Mercedes,GLA,2020,2.1,Diesel,Semi-Automatic,222732,4,1,7745
Honda,CR-V,2008,4.0,Electric,Manual,237702,5,5,7745
Hyundai,Tucson,2000,3.7,Hybrid,Automatic,127711,4,5,7745
Toyota,RAV4,2013,1.5,Petrol,Semi-Automatic,87831,4,2,7743
Honda,Accord,2008,1.8,Electric,Semi-Automatic,127873,4,3,7742
Ford,Fiesta,2010,4.1,Diesel,Semi-Automatic,172905,4,3,7741
Ford,Explorer,2009,1.9,Hybrid,Semi-Automatic,98000,4,1,7740
Hyundai,Sonata,2015,2.3,Petrol,Manual,158003,5,4,7739
Ford,Focus,2004,3.9,Electric,Manual,173016,3,3,7739
Toyota,Corolla,2013,4.0,Diesel,Manual,213052,4,4,7738
Honda,Civic,2004,3.0,Diesel,Semi-Automatic,28122,5,4,7737
Mercedes,C-Class,2013,3.5,Diesel,Manual,188157,2,1,7736
Chevrolet,Impala,2002,2.2,Diesel,Automatic,33220,2,5,7735
Ford,Fiesta,2001,4.1,Petrol,Automatic,113204,3,3,7735
Mercedes,E-Class,2016,1.6,Hybrid,Automatic,263320,3,5,7733
Volkswagen,Tiguan,2021,2.3,Petrol,Manual,248305,3,5,7733
Volkswagen,Golf,2008,2.9,Petrol,Semi-Automatic,83358,5,4,7732
Ford,Fiesta,2015,2.3,Hybrid,Manual,208379,5,3,7732
Hyundai,Sonata,2007,3.9,Hybrid,Semi-Automatic,168409,4,4,7731
Chevrolet,Impala,2010,2.5,Hybrid,Semi-Automatic,143446,2,1,7731
BMW,X5,2010,3.6,Diesel,Manual,148488,4,2,7730
Mercedes,C-Class,2012,2.1,Diesel,Manual,103500,4,4,7730
Audi,A3,2005,4.8,Petrol,Manual,133567,5,2,7728
Ford,Explorer,2007,2.3,Electric,Automatic,213607,4,3,7727
BMW,X5,2017,1.8,Petrol,Manual,163677,3,5,7726
Hyundai,Elantra,2017,1.5,Diesel,Manual,148701,5,3,7725
Hyundai,Elantra,2004,2.3,Diesel,Automatic,68714,4,4,7725
Hyundai,Elantra,2001,4.6,Hybrid,Manual,113743,4,4,7725
Volkswagen,Golf,2020,3.3,Petrol,Semi-Automatic,283874,2,4,7722
Honda,Civic,2003,2.1,Hybrid,Semi-Automatic,18980,2,4,7720
Chevrolet,Impala,2001,3.7,Hybrid,Semi-Automatic,68961,3,3,7720
Audi,Q5,2011,4.7,Petrol,Semi-Automatic,218985,5,3,7720
Honda,CR-V,2019,2.8,Diesel,Manual,244016,4,2,7719
Mercedes,C-Class,2017,2.9,Hybrid,Manual,269013,4,1,7719
Volkswagen,Tiguan,2015,3.2,Petrol,Semi-Automatic,204013,4,5,7719
Hyundai,Sonata,2002,2.1,Hybrid,Automatic,79025,5,5,7719
Chevrolet,Equinox,2006,2.8,Electric,Automatic,224114,4,5,7717
Toyota,Corolla,2008,4.5,Electric,Semi-Automatic,264110,4,1,7717
Mercedes,C-Class,2023,1.3,Diesel,Manual,229158,4,5,7716
Volkswagen,Passat,2006,2.3,Diesel,Automatic,99250,3,5,7715
Honda,Accord,2007,4.3,Petrol,Semi-Automatic,139243,4,4,7715
Mercedes,E-Class,2001,3.7,Hybrid,Manual,69261,3,1,7714
Chevrolet,Equinox,2021,1.3,Electric,Manual,299278,2,2,7714
Kia,Optima,2001,3.8,Hybrid,Automatic,149271,4,5,7714
Ford,Focus,2007,3.3,Diesel,Automatic,164256,5,4,7714
Toyota,Camry,2007,4.2,Petrol,Semi-Automatic,134335,2,5,7713
Volkswagen,Tiguan,2008,1.6,Electric,Semi-Automatic,119362,4,4,7712
Toyota,Corolla,2000,2.3,Electric,Manual,34440,3,3,7711
Hyundai,Elantra,2019,2.9,Hybrid,Semi-Automatic,299472,5,4,7710
Hyundai,Elantra,2011,4.8,Diesel,Manual,224629,4,5,7707
Ford,Explorer,2012,4.5,Petrol,Manual,224619,4,5,7707
Ford,Explorer,2021,2.4,Petrol,Manual,254658,5,4,7706
Mercedes,E-Class,2012,2.7,Hybrid,Semi-Automatic,184680,3,3,7706
Chevrolet,Impala,2009,4.1,Petrol,Semi-Automatic,159746,4,5,7705
Chevrolet,Impala,2006,4.4,Hybrid,Semi-Automatic,179721,2,5,7705
Honda,CR-V,2009,3.5,Petrol,Automatic,204765,2,2,7704
Hyundai,Tucson,2005,4.1,Diesel,Semi-Automatic,99815,3,3,7703
Hyundai,Tucson,2019,1.3,Electric,Manual,269936,3,2,7701
Hyundai,Tucson,2007,2.2,Petrol,Semi-Automatic,34949,2,4,7701
Chevrolet,Equinox,2017,2.5,Electric,Manual,299947,2,4,7701
Ford,Explorer,2006,2.8,Hybrid,Manual,99921,4,2,7701
Audi,A3,2022,2.2,Diesel,Manual,259968,3,3,7700
Kia,Rio,2013,3.2,Electric,Semi-Automatic,275008,4,4,7699
Audi,A4,2017,2.6,Petrol,Automatic,280103,4,5,7697
Hyundai,Tucson,2005,4.2,Electric,Manual,205173,3,1,7696
Volkswagen,Golf,2020,2.3,Hybrid,Semi-Automatic,285243,3,2,7695
Volkswagen,Tiguan,2015,3.4,Hybrid,Semi-Automatic,265204,2,5,7695
Audi,Q5,2008,3.1,Diesel,Automatic,170209,3,2,7695
Volkswagen,Golf,2002,3.9,Petrol,Automatic,120286,2,3,7694
Chevrolet,Malibu,2008,3.8,Petrol,Automatic,205273,5,3,7694
Ford,Fiesta,2001,4.9,Electric,Automatic,255478,4,5,7690
Volkswagen,Passat,2005,3.2,Electric,Semi-Automatic,155550,5,4,7689
Hyundai,Sonata,2016,1.7,Diesel,Manual,145588,2,5,7688
Hyundai,Tucson,2014,1.4,Petrol,Manual,100553,2,3,7688
Volkswagen,Tiguan,2019,2.5,Petrol,Manual,230727,3,1,7685
Kia,Sportage,2004,4.5,Diesel,Automatic,180753,5,3,7684
BMW,3 Series,2001,4.9,Hybrid,Automatic,205850,2,4,7683
Toyota,RAV4,2009,1.0,Petrol,Semi-Automatic,5854,2,2,7682
BMW,5 Series,2019,2.3,Hybrid,Semi-Automatic,270864,2,1,7682
Hyundai,Tucson,2001,5.0,Petrol,Automatic,160877,5,1,7682
Toyota,RAV4,2002,2.6,Hybrid,Semi-Automatic,30901,3,5,7681
Kia,Sportage,2019,3.6,Diesel,Semi-Automatic,285924,2,5,7681
Mercedes,C-Class,2003,2.4,Electric,Automatic,160999,2,5,7680
Mercedes,C-Class,2017,2.2,Electric,Semi-Automatic,285965,5,5,7680
Ford,Explorer,2005,4.8,Diesel,Semi-Automatic,135967,4,2,7680
Toyota,Corolla,2008,3.7,Hybrid,Semi-Automatic,176021,3,2,7679
Mercedes,E-Class,2002,2.9,Diesel,Automatic,71027,5,4,7679
BMW,3 Series,2002,1.9,Electric,Automatic,121009,5,4,7679
Hyundai,Elantra,2019,1.2,Petrol,Automatic,241090,2,4,7678
Toyota,RAV4,2011,4.1,Petrol,Automatic,266197,2,4,7676
Mercedes,C-Class,2015,2.7,Diesel,Manual,181326,5,5,7673
Volkswagen,Golf,2016,1.0,Electric,Semi-Automatic,211578,3,2,7668
Toyota,Camry,2022,1.5,Hybrid,Manual,276618,5,5,7667
Toyota,Camry,2007,3.0,Hybrid,Manual,126631,3,5,7667
BMW,X5,2010,1.9,Electric,Manual,166667,4,4,7666
Chevrolet,Equinox,2014,1.5,Diesel,Semi-Automatic,106718,5,1,7665
Volkswagen,Tiguan,2015,3.7,Diesel,Semi-Automatic,231703,4,1,7665
Volkswagen,Passat,2009,1.8,Electric,Automatic,221746,5,1,7665
Chevrolet,Malibu,2014,1.8,Diesel,Semi-Automatic,121799,2,4,7664
Honda,Accord,2015,1.3,Electric,Manual,211781,4,2,7664
Chevrolet,Equinox,2018,2.0,Electric,Semi-Automatic,291807,4,3,7663
Honda,Civic,2012,3.3,Petrol,Automatic,241815,5,1,7663
Mercedes,E-Class,2000,1.7,Hybrid,Automatic,31977,4,1,7660
Mercedes,GLA,2000,4.7,Electric,Manual,156997,2,1,7660
Honda,Civic,2005,1.8,Electric,Automatic,161998,5,1,7660
Honda,CR-V,2001,4.7,Petrol,Automatic,146954,2,1,7660
Chevrolet,Equinox,2007,4.9,Diesel,Automatic,247098,5,5,7658
Kia,Optima,2022,2.6,Petrol,Manual,282061,3,3,7658
Hyundai,Elantra,2016,1.4,Diesel,Manual,132100,2,4,7658
Honda,Accord,2012,1.8,Electric,Automatic,267150,4,5,7657
Mercedes,C-Class,2009,3.9,Diesel,Automatic,227118,5,3,7657
Chevrolet,Impala,2011,2.9,Electric,Semi-Automatic,232148,3,1,7657
Ford,Focus,2006,2.7,Diesel,Automatic,122151,2,4,7656
Ford,Focus,2012,3.5,Diesel,Automatic,252260,4,5,7654
Hyundai,Sonata,2013,1.7,Petrol,Manual,102433,3,3,7651
Audi,A3,2009,1.8,Hybrid,Manual,97455,3,1,7650
BMW,3 Series,2002,4.7,Diesel,Manual,87544,3,1,7649
Mercedes,C-Class,2015,2.7,Diesel,Semi-Automatic,182594,3,1,7648
Audi,A4,2009,4.9,Diesel,Manual,202557,3,3,7648
Toyota,Camry,2012,4.2,Petrol,Semi-Automatic,212641,5,3,7647
Hyundai,Tucson,2008,1.5,Hybrid,Manual,67624,3,5,7647
Audi,A3,2009,2.5,Electric,Automatic,257625,5,2,7647
Hyundai,Tucson,2009,3.3,Diesel,Semi-Automatic,122701,4,5,7645
Hyundai,Elantra,2015,1.6,Petrol,Automatic,202711,3,1,7645
Toyota,Camry,2011,3.0,Petrol,Manual,137795,3,2,7644
Chevrolet,Impala,2011,1.3,Diesel,Manual,52797,4,2,7644
Audi,A3,2005,2.3,Electric,Manual,112828,3,2,7643
Mercedes,E-Class,2006,4.1,Diesel,Semi-Automatic,117834,4,4,7643
Hyundai,Elantra,2001,3.7,Electric,Manual,122870,4,5,7642
BMW,5 Series,2014,3.7,Hybrid,Semi-Automatic,267929,4,1,7641
Honda,CR-V,2001,1.2,Hybrid,Automatic,22996,2,1,7640
Toyota,Corolla,2005,2.8,Electric,Manual,138032,3,4,7639
Chevrolet,Impala,2009,2.4,Diesel,Manual,78039,5,2,7639
Toyota,Camry,2012,1.3,Diesel,Automatic,143095,5,1,7638
Kia,Optima,2011,1.4,Electric,Automatic,233074,3,5,7638
Hyundai,Tucson,2014,3.9,Hybrid,Manual,278143,5,4,7637
Mercedes,GLA,2011,1.9,Petrol,Automatic,158126,4,3,7637
Volkswagen,Passat,2022,1.5,Hybrid,Manual,278120,3,4,7637
Mercedes,E-Class,2022,2.4,Petrol,Manual,273128,4,4,7637
Chevrolet,Malibu,2001,4.1,Petrol,Automatic,118193,2,2,7636
Toyota,Camry,2000,3.9,Electric,Semi-Automatic,118183,5,2,7636
BMW,3 Series,2013,3.3,Petrol,Automatic,258231,4,2,7635
Kia,Rio,2017,1.9,Diesel,Semi-Automatic,173224,5,2,7635
Hyundai,Tucson,2010,4.4,Petrol,Automatic,268313,5,5,7633
Volkswagen,Passat,2001,3.5,Petrol,Automatic,88334,4,4,7633
Toyota,Corolla,2004,2.6,Petrol,Automatic,88330,2,4,7633
Ford,Focus,2014,1.4,Diesel,Semi-Automatic,103373,2,1,7632
Volkswagen,Tiguan,2006,1.4,Electric,Automatic,158390,3,3,7632
BMW,3 Series,2011,2.8,Hybrid,Manual,178509,4,4,7629
BMW,5 Series,2012,1.7,Petrol,Automatic,163543,5,4,7629
Volkswagen,Passat,2016,2.0,Petrol,Semi-Automatic,163540,2,2,7629
BMW,5 Series,2021,2.0,Diesel,Manual,238590,4,5,7628
Honda,Accord,2016,1.6,Petrol,Semi-Automatic,143592,4,5,7628
Hyundai,Sonata,2015,3.1,Petrol,Semi-Automatic,203562,4,3,7628
Ford,Focus,2011,4.1,Diesel,Manual,193635,5,3,7627
Volkswagen,Tiguan,2011,2.5,Diesel,Semi-Automatic,113625,2,5,7627
Volkswagen,Golf,2005,3.3,Diesel,Manual,63696,2,1,7626
Hyundai,Tucson,2013,1.3,Hybrid,Manual,133708,4,3,7625
BMW,3 Series,2019,1.0,Petrol,Semi-Automatic,158912,4,2,7621
Toyota,RAV4,2005,3.6,Petrol,Manual,78941,3,4,7621
Chevrolet,Malibu,2013,3.0,Electric,Semi-Automatic,268913,2,3,7621
Mercedes,GLA,2012,3.6,Diesel,Manual,183970,2,5,7620
Toyota,Camry,2004,3.6,Petrol,Manual,64005,2,4,7619
Audi,A3,2011,4.1,Petrol,Semi-Automatic,194050,3,3,7619
Hyundai,Tucson,2017,2.8,Diesel,Manual,219004,5,4,7619
Toyota,Camry,2018,2.0,Petrol,Semi-Automatic,194008,5,4,7619
Honda,Accord,2007,4.3,Electric,Semi-Automatic,244059,4,2,7618
Hyundai,Sonata,2008,1.2,Electric,Automatic,179164,3,4,7616
Hyundai,Tucson,2013,4.7,Diesel,Semi-Automatic,254167,4,4,7616
Honda,Accord,2010,2.8,Diesel,Manual,114152,3,1,7616
BMW,3 Series,2007,4.3,Petrol,Semi-Automatic,144233,3,2,7615
BMW,X5,2011,1.1,Electric,Semi-Automatic,144362,2,2,7612
Honda,Civic,2018,2.0,Diesel,Manual,194438,2,4,7611
Kia,Rio,2010,4.4,Petrol,Semi-Automatic,194466,4,4,7610
Honda,Civic,2006,3.0,Electric,Semi-Automatic,164498,3,5,7610
Kia,Optima,2008,1.5,Petrol,Semi-Automatic,19502,4,1,7609
BMW,X5,2015,1.6,Hybrid,Automatic,254593,3,1,7608
Honda,CR-V,2002,2.3,Hybrid,Automatic,94746,2,1,7605
Toyota,RAV4,2009,2.5,Hybrid,Automatic,209820,5,3,7603
Volkswagen,Golf,2012,2.6,Diesel,Manual,134814,2,3,7603
Hyundai,Sonata,2006,4.3,Hybrid,Automatic,254929,2,2,7601
BMW,3 Series,2012,3.4,Petrol,Semi-Automatic,174965,5,3,7600
Mercedes,GLA,2007,1.6,Hybrid,Manual,60036,3,4,7599
Kia,Rio,2013,1.9,Diesel,Automatic,190145,2,2,7597
Audi,Q5,2006,4.2,Hybrid,Manual,175387,5,3,7592
Chevrolet,Malibu,2003,2.1,Electric,Automatic,150597,3,4,7588
Toyota,Camry,2011,2.4,Petrol,Semi-Automatic,110704,5,4,7585
Audi,Q5,2021,1.4,Hybrid,Manual,260797,3,4,7584
Honda,Civic,2001,3.4,Diesel,Manual,10808,3,3,7583
BMW,5 Series,2005,2.6,Electric,Manual,130929,3,4,7581
BMW,X5,2023,2.2,Diesel,Manual,280936,4,2,7581
Kia,Optima,2000,4.4,Electric,Manual,145958,5,3,7580
Hyundai,Sonata,2005,1.1,Electric,Manual,56102,2,4,7577
Mercedes,E-Class,2014,2.6,Diesel,Manual,166129,2,2,7577
Volkswagen,Tiguan,2011,4.0,Electric,Semi-Automatic,291373,4,5,7572
Kia,Sportage,2011,4.2,Diesel,Manual,201362,5,1,7572
Ford,Fiesta,2006,2.8,Electric,Semi-Automatic,156582,3,3,7568
Mercedes,C-Class,2001,4.8,Hybrid,Automatic,206631,2,5,7567
BMW,X5,2002,2.6,Petrol,Automatic,61671,5,1,7566
Honda,Accord,2011,2.1,Diesel,Manual,96697,5,2,7566
Audi,A4,2008,1.4,Hybrid,Manual,66730,3,4,7565
Kia,Rio,2009,2.9,Diesel,Semi-Automatic,106781,3,2,7564
Mercedes,GLA,2011,4.1,Diesel,Semi-Automatic,196806,3,5,7563
Chevrolet,Impala,2011,2.8,Electric,Manual,232046,3,2,7559
Volkswagen,Tiguan,2014,1.3,Diesel,Semi-Automatic,102033,5,5,7559
Mercedes,E-Class,2017,2.1,Hybrid,Semi-Automatic,237070,4,2,7558
Audi,Q5,2013,1.9,Hybrid,Manual,167095,2,1,7558
Audi,A4,2008,2.2,Electric,Semi-Automatic,157108,3,4,7557
Chevrolet,Impala,2007,1.4,Hybrid,Automatic,127134,5,3,7557
Audi,Q5,2014,4.0,Petrol,Semi-Automatic,237177,2,4,7556
Honda,Civic,2011,2.6,Diesel,Manual,122235,2,2,7555
Audi,A4,2004,2.8,Hybrid,Manual,77212,3,5,7555
Kia,Optima,2004,1.1,Electric,Manual,42308,3,5,7553
Toyota,Corolla,2007,4.1,Electric,Manual,237383,5,2,7552
Toyota,Camry,2013,2.1,Diesel,Automatic,202382,4,3,7552
Mercedes,E-Class,2004,2.2,Electric,Automatic,172373,3,5,7552
Toyota,RAV4,2012,2.1,Diesel,Semi-Automatic,112487,3,5,7550
Toyota,Corolla,2002,2.0,Petrol,Automatic,32519,2,5,7549
Audi,A4,2010,1.9,Hybrid,Manual,122590,2,3,7548
Kia,Sportage,2005,2.0,Diesel,Manual,2587,4,5,7548
Hyundai,Tucson,2007,2.4,Petrol,Semi-Automatic,52610,5,1,7547
Volkswagen,Tiguan,2004,4.0,Electric,Manual,187692,2,3,7546
Ford,Fiesta,2012,2.4,Diesel,Manual,127719,3,2,7545
Mercedes,GLA,2010,1.7,Electric,Manual,162706,3,2,7545
Honda,CR-V,2000,2.4,Electric,Automatic,122782,5,3,7544
Hyundai,Sonata,2017,2.6,Hybrid,Semi-Automatic,262794,4,2,7544
Chevrolet,Impala,2010,4.5,Diesel,Manual,202890,3,4,7542
Hyundai,Tucson,2016,3.5,Petrol,Semi-Automatic,242941,5,1,7541
Chevrolet,Equinox,2001,1.7,Electric,Automatic,103088,4,4,7538
BMW,3 Series,2000,4.0,Petrol,Automatic,103194,5,2,7536
Mercedes,E-Class,2008,4.9,Petrol,Manual,193234,3,1,7535
Audi,Q5,2005,2.2,Hybrid,Manual,63288,3,3,7534
Volkswagen,Passat,2011,3.1,Hybrid,Automatic,273272,2,5,7534
Honda,Civic,2011,2.4,Diesel,Manual,113336,2,3,7533
Volkswagen,Passat,2007,1.6,Petrol,Automatic,88320,2,1,7533
Toyota,Camry,2003,3.6,Electric,Automatic,228376,5,1,7532
Hyundai,Tucson,2000,2.7,Petrol,Automatic,38496,2,3,7530
Ford,Fiesta,2013,4.2,Diesel,Manual,233548,4,5,7529
Hyundai,Elantra,2008,4.1,Electric,Semi-Automatic,253573,2,2,7528
Mercedes,E-Class,2013,2.4,Diesel,Automatic,218617,4,5,7527
Honda,Accord,2014,3.0,Petrol,Automatic,263720,3,3,7525
Chevrolet,Impala,2020,1.2,Diesel,Semi-Automatic,188796,4,1,7524
Kia,Sportage,2020,1.3,Diesel,Manual,193757,5,3,7524
Toyota,Camry,2007,1.5,Electric,Semi-Automatic,108763,5,4,7524
Ford,Focus,2017,3.6,Petrol,Semi-Automatic,263823,5,4,7523
Ford,Fiesta,2008,3.6,Hybrid,Manual,178809,5,2,7523
Toyota,Camry,2009,1.3,Petrol,Semi-Automatic,28894,3,5,7522
Hyundai,Tucson,2002,2.7,Electric,Semi-Automatic,93897,3,1,7522
Audi,A4,2005,4.0,Electric,Manual,203866,4,2,7522
Ford,Focus,2004,2.8,Electric,Automatic,203916,3,1,7521
Audi,A4,2015,3.8,Diesel,Manual,244038,4,2,7519
Hyundai,Sonata,2010,1.5,Petrol,Semi-Automatic,54123,2,2,7517
Kia,Rio,2009,1.3,Petrol,Semi-Automatic,29178,3,4,7516
Mercedes,E-Class,2010,2.4,Diesel,Automatic,174219,5,5,7515
Ford,Fiesta,2005,1.5,Diesel,Automatic,54274,5,4,7514
Honda,Accord,2002,4.6,Petrol,Automatic,164258,5,1,7514
Kia,Optima,2015,1.1,Petrol,Semi-Automatic,109317,5,4,7513
Kia,Rio,2004,4.0,Hybrid,Manual,139464,5,4,7510
Ford,Focus,2010,1.2,Electric,Automatic,214493,5,3,7510
Ford,Explorer,2005,1.5,Hybrid,Semi-Automatic,29663,2,5,7506
Hyundai,Sonata,2008,4.3,Hybrid,Automatic,289750,5,3,7505
Kia,Rio,2006,2.0,Electric,Manual,119785,5,1,7504
Hyundai,Tucson,2012,2.5,Electric,Manual,234833,3,5,7503
Honda,CR-V,2019,1.7,Diesel,Semi-Automatic,199846,2,3,7503
Hyundai,Elantra,2006,4.0,Electric,Automatic,294825,2,2,7503
Ford,Fiesta,2006,1.2,Electric,Automatic,154963,4,2,7500
Chevrolet,Malibu,2019,1.4,Diesel,Semi-Automatic,184971,4,3,7500
Audi,A4,2018,1.6,Diesel,Manual,180019,3,5,7499
Audi,A4,2013,3.2,Petrol,Automatic,260047,4,4,7499
Chevrolet,Malibu,2001,4.4,Hybrid,Semi-Automatic,115090,4,3,7498
Mercedes,C-Class,2000,4.3,Electric,Semi-Automatic,145135,5,1,7497
Mercedes,GLA,2004,3.1,Electric,Automatic,220120,2,2,7497
BMW,3 Series,2017,1.6,Diesel,Automatic,240226,2,2,7495
Hyundai,Tucson,2000,3.4,Hybrid,Semi-Automatic,50291,2,5,7494
BMW,3 Series,2004,3.0,Electric,Semi-Automatic,140269,4,1,7494
BMW,3 Series,2007,1.5,Diesel,Semi-Automatic,10282,2,5,7494
Hyundai,Elantra,2010,1.4,Hybrid,Automatic,175448,4,3,7491
Kia,Sportage,2013,2.5,Petrol,Manual,150408,5,1,7491
Audi,Q5,2009,4.0,Electric,Manual,265479,4,5,7490
BMW,3 Series,2017,1.3,Diesel,Manual,150473,3,4,7490
Kia,Rio,2014,1.1,Petrol,Automatic,170507,2,3,7489
BMW,X5,2007,2.1,Electric,Automatic,215602,4,2,7487
Chevrolet,Malibu,2011,4.9,Petrol,Semi-Automatic,240603,3,4,7487
Hyundai,Tucson,2006,1.2,Diesel,Automatic,55653,5,3,7486
Chevrolet,Malibu,2007,1.3,Electric,Semi-Automatic,100696,5,1,7486
Kia,Rio,2012,1.4,Hybrid,Automatic,205706,3,1,7485
Kia,Sportage,2012,1.3,Petrol,Semi-Automatic,75977,3,5,7480
BMW,3 Series,2002,4.1,Hybrid,Semi-Automatic,116029,3,1,7479
Audi,A3,2002,3.1,Petrol,Manual,16100,4,4,7478
Volkswagen,Passat,2012,3.3,Petrol,Manual,176070,3,5,7478
Audi,A3,2007,4.2,Diesel,Manual,146124,2,4,7477
Hyundai,Elantra,2000,2.8,Diesel,Automatic,46165,5,1,7476
Honda,Civic,2017,2.1,Diesel,Automatic,266217,3,5,7475
Kia,Optima,2016,1.4,Diesel,Automatic,216284,3,2,7474
Toyota,Camry,2012,2.2,Petrol,Manual,121281,5,1,7474
Audi,Q5,2014,1.1,Petrol,Semi-Automatic,96388,4,4,7472
Hyundai,Tucson,2021,1.1,Hybrid,Semi-Automatic,251430,5,5,7471
Volkswagen,Golf,2009,3.4,Hybrid,Automatic,261403,4,1,7471
Mercedes,C-Class,2006,4.8,Diesel,Automatic,236495,3,1,7470
Mercedes,GLA,2011,2.0,Diesel,Automatic,171458,4,1,7470
Honda,CR-V,2008,3.9,Diesel,Automatic,221697,4,1,7466
BMW,X5,2002,4.5,Diesel,Manual,86763,2,5,7464
Honda,Accord,2006,3.1,Petrol,Semi-Automatic,76820,4,3,7463
Volkswagen,Tiguan,2003,1.9,Electric,Automatic,146859,5,1,7462
Honda,Civic,2018,1.7,Electric,Manual,286878,2,1,7462
Chevrolet,Malibu,2014,1.8,Hybrid,Manual,181873,5,1,7462
Mercedes,GLA,2009,2.9,Petrol,Manual,111900,2,5,7462
BMW,X5,2001,4.6,Hybrid,Manual,126853,5,2,7462
Honda,Accord,2003,3.7,Hybrid,Manual,112013,5,3,7459
Chevrolet,Malibu,2005,2.4,Hybrid,Automatic,152005,3,3,7459
Mercedes,C-Class,2018,1.2,Diesel,Automatic,237046,3,4,7459
Kia,Optima,2010,3.6,Petrol,Semi-Automatic,162017,3,3,7459
Kia,Optima,2009,1.6,Electric,Automatic,222076,5,4,7458
BMW,3 Series,2008,2.0,Petrol,Manual,52053,3,2,7458
Chevrolet,Impala,2010,4.7,Petrol,Semi-Automatic,217082,4,4,7458
Ford,Explorer,2018,3.7,Diesel,Manual,287165,3,1,7456
Honda,Civic,2011,4.5,Petrol,Automatic,297338,4,3,7453
Kia,Sportage,2009,4.9,Petrol,Manual,212334,5,4,7453
Kia,Sportage,2011,1.5,Diesel,Semi-Automatic,72356,2,5,7452
Kia,Rio,2011,3.8,Hybrid,Semi-Automatic,237404,2,5,7451
Honda,Accord,2002,3.3,Diesel,Automatic,102527,3,3,7449
Mercedes,E-Class,2003,2.3,Hybrid,Automatic,117694,3,3,7446
Honda,Accord,2007,1.7,Electric,Automatic,197700,2,4,7446
Hyundai,Elantra,2011,4.9,Hybrid,Manual,292740,2,3,7445
Audi,Q5,2015,2.9,Hybrid,Semi-Automatic,252824,3,1,7443
Chevrolet,Equinox,2014,1.8,Petrol,Manual,132811,4,3,7443
Honda,CR-V,2015,2.5,Electric,Manual,282904,2,3,7441
Volkswagen,Golf,2011,2.0,Hybrid,Semi-Automatic,147988,3,1,7440
Audi,A4,2015,3.5,Diesel,Manual,233009,3,3,7439
Ford,Explorer,2016,2.1,Diesel,Automatic,253096,2,5,7438
Hyundai,Elantra,2016,3.7,Petrol,Manual,258070,3,3,7438
BMW,X5,2016,2.6,Petrol,Manual,203082,3,3,7438
Audi,Q5,2002,2.1,Electric,Manual,68076,4,1,7438
Hyundai,Tucson,2001,4.9,Diesel,Automatic,168068,5,3,7438
Toyota,Corolla,2010,4.3,Diesel,Manual,198106,2,2,7437
Mercedes,GLA,2018,1.3,Electric,Semi-Automatic,268121,5,3,7437
Audi,A3,2017,1.1,Electric,Manual,243149,5,5,7437
Audi,A3,2006,3.4,Electric,Semi-Automatic,193208,2,5,7435
Ford,Explorer,2009,1.2,Electric,Semi-Automatic,128204,5,3,7435
Mercedes,C-Class,2000,2.7,Electric,Semi-Automatic,68230,2,5,7435
Hyundai,Tucson,2018,2.8,Hybrid,Manual,293291,3,2,7434
Chevrolet,Equinox,2000,3.6,Hybrid,Manual,63260,4,1,7434
Chevrolet,Equinox,2002,2.2,Hybrid,Manual,23277,4,2,7434
Kia,Rio,2009,4.8,Diesel,Manual,208268,5,4,7434
Hyundai,Sonata,2013,1.8,Hybrid,Semi-Automatic,168366,2,3,7432
Volkswagen,Golf,2013,2.0,Electric,Semi-Automatic,228406,4,2,7431
Volkswagen,Golf,2008,3.1,Diesel,Manual,108467,5,1,7430
Kia,Rio,2011,2.5,Electric,Automatic,298476,4,4,7430
Volkswagen,Passat,2007,3.2,Electric,Manual,198453,3,1,7430
Audi,A4,2021,2.7,Petrol,Manual,283597,2,2,7428
Ford,Focus,2007,1.5,Diesel,Automatic,88661,4,3,7426
Toyota,Camry,2014,2.5,Petrol,Semi-Automatic,168763,3,3,7424
Hyundai,Elantra,2015,2.7,Petrol,Automatic,268765,4,3,7424
Honda,Accord,2011,2.3,Diesel,Semi-Automatic,113764,5,2,7424
Honda,Civic,2001,1.8,Electric,Semi-Automatic,38814,4,5,7423
Honda,Accord,2010,4.8,Petrol,Manual,223801,4,2,7423
Kia,Rio,2015,1.6,Diesel,Semi-Automatic,139098,2,3,7418
Audi,A4,2005,1.5,Hybrid,Semi-Automatic,34067,4,4,7418
BMW,X5,2003,2.1,Electric,Automatic,159098,4,4,7418
BMW,3 Series,2012,4.1,Hybrid,Semi-Automatic,269110,5,5,7417
BMW,5 Series,2007,2.1,Hybrid,Automatic,169134,4,5,7417
Ford,Focus,2002,2.1,Diesel,Automatic,44278,5,5,7414
BMW,3 Series,2005,2.3,Electric,Manual,124587,4,5,7408
Kia,Rio,2003,4.7,Diesel,Manual,114556,5,3,7408
BMW,3 Series,2020,3.2,Diesel,Manual,294566,3,2,7408
Kia,Rio,2007,2.1,Hybrid,Semi-Automatic,94648,5,2,7407
Toyota,RAV4,2008,4.9,Electric,Semi-Automatic,299872,5,5,7402
Kia,Rio,2004,3.6,Electric,Automatic,249866,3,5,7402
